X1RACE,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1PAR1EDU,X1PAR2EDU,X1PAR1OCC2,X1PAR2OCC2,X1FAMINCOME,S1ENGCOMP,S1MTHCOMP,S1SCICOMP,S1APCALC,S1IBCALC,P1JOBNOW1,P1JOBONET1_STEM1,P1JOBONET2_STEM1,P1MTHHWEFF,P1SCIHWEFF,P1ENGHWEFF,P1MTHCOMP,P1SCICOMP,P1ENGCOMP,P1CAMPMS,P1CAMPOTH,P1NOOUTSCH,P1MUSEUM,P1COMPUTER,P1FIXED,P1SCIFAIR,P1SCIPROJ,P1STEMDISC,P1EDUASPIRE,P1EDUEXPECT,sexbin,gradebin
0.31939615407331845,0.26873301340532246,0.20104072163892522,0.19129025820218432,0.19933000690444894,0.22809339410894447,0.24394380731107257,0.30705429879978946,0.34154569062154655,0.23316777218563234,0.21136619374706014,0.24983832353027577,0.22870780510060743,0.37126520959550385,0.3856336324873584,0.5035629723296385,0.14988178332733532,0.12334852355188157,0.4480053530839216,0.3730758396218532,0.36370530536481294,0.2181826996227752,0.18125887722952666,0.2247314147976939,0.23766080293752181,0.5956831783131044,0.29264138954055907,0.622272059712083,0.3182226352269406,0.6367142279774681,0.4501460581682408,0.6069191295285785,0.5610608337426498,0.26466741872174193,0.2304765075652861,0.6564251361353595,0.6165418746773246
